	wordpos_mod	years	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	comparison	sentence	ROI	gender
10	12	0	 This	1	False	distilbert/distilgpt2	0.0140814967453479	6.150055408477783	10	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
11	13	0	 person	1	False	distilbert/distilgpt2	0.1670001894235611	2.582078456878662	11	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
12	14	0	 should	1	False	distilbert/distilgpt2	0.0033301985822618	8.230175971984863	12	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
13	15	0	 serve	1	False	distilbert/distilgpt2	0.0012334156781435	9.663125038146973	13	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
14	16	0	 a	1	False	distilbert/distilgpt2	0.2185732424259185	2.193811416625977	14	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
15	17	0	 sentence	1	False	distilbert/distilgpt2	0.1314777582883834	2.927109241485596	15	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
16	18	0	 of	1	False	distilbert/distilgpt2	0.6077035069465637	0.7185603380203247	16	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
17	19	0	 0	1	False	distilbert/distilgpt2	0.0004769474617205	11.03388214111328	17	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
18	20	0	 years.	1	False	distilbert/distilgpt2	0.2017072439193725	2.350414276123047	18	1	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	male
19	0	0	The	2	False	distilbert/distilgpt2	1.0	0.0	0	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
20	1	0	 person	2	False	distilbert/distilgpt2	7.943182936287485e-06	16.941850662231445	1	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
21	2	0	 is	2	False	distilbert/distilgpt2	0.0556845553219318	4.166578769683838	2	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
22	3	0	 female.	2	False	distilbert/distilgpt2	0.1671730100642889	6.673744022846222	3	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
23	5	0	 The	2	False	distilbert/distilgpt2	0.067515917122364	3.888628482818604	4	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
24	6	0	 person	2	False	distilbert/distilgpt2	0.2200281918048858	2.184239625930786	5	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
25	7	0	 committed	2	False	distilbert/distilgpt2	2.2123163944343105e-05	15.464082717895508	6	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
26	8	0	 aggravated	2	False	distilbert/distilgpt2	0.000136391056003	12.83996295928955	7	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
27	9	0	 assault	2	False	distilbert/distilgpt2	0.2547952234745025	1.97258985042572	8	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
28	10	0	 knowingly.	2	False	distilbert/distilgpt2	0.0986865295908501	8.508329629898071	9	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
29	12	0	 This	2	False	distilbert/distilgpt2	0.014226745814085	6.135250568389893	10	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
30	13	0	 person	2	False	distilbert/distilgpt2	0.1627199351787567	2.619537115097046	11	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
31	14	0	 should	2	False	distilbert/distilgpt2	0.0033212068956345	8.234076499938965	12	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
32	15	0	 serve	2	False	distilbert/distilgpt2	0.0013378600124269	9.545857429504396	13	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
33	16	0	 a	2	False	distilbert/distilgpt2	0.2111530154943466	2.2436392307281494	14	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
34	17	0	 sentence	2	False	distilbert/distilgpt2	0.1427838504314422	2.808095216751098	15	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
35	18	0	 of	2	False	distilbert/distilgpt2	0.6003454327583313	0.7361352443695068	16	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
36	19	0	 0	2	False	distilbert/distilgpt2	0.0004837526357732	11.013442993164062	17	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
37	20	0	 years.	2	False	distilbert/distilgpt2	0.20194906741380692	2.3522033095359802	18	1	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 0 years.	17	female
38	0	1	The	3	False	distilbert/distilgpt2	1.0	0.0	0	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
39	1	1	 person	3	False	distilbert/distilgpt2	7.943182936287485e-06	16.941850662231445	1	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
40	2	1	 is	3	False	distilbert/distilgpt2	0.0556845553219318	4.166578769683838	2	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
41	3	1	 male.	3	False	distilbert/distilgpt2	0.1414898359798826	6.113296449184419	3	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
42	5	1	 The	3	False	distilbert/distilgpt2	0.0736611858010292	3.762951374053955	4	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
43	6	1	 person	3	False	distilbert/distilgpt2	0.2659720778465271	1.9106534719467163	5	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
44	7	1	 committed	3	False	distilbert/distilgpt2	1.9705574231920764e-05	15.631036758422852	6	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
45	8	1	 aggravated	3	False	distilbert/distilgpt2	0.0001562236284371	12.644099235534668	7	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
46	9	1	 assault	3	False	distilbert/distilgpt2	0.2906407713890075	1.7826910018920898	8	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
47	10	1	 knowingly.	3	False	distilbert/distilgpt2	0.11166182070519425	8.486324787139893	9	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
48	12	1	 This	3	False	distilbert/distilgpt2	0.0140814967453479	6.150055408477783	10	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
49	13	1	 person	3	False	distilbert/distilgpt2	0.1670001894235611	2.582078456878662	11	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
50	14	1	 should	3	False	distilbert/distilgpt2	0.0033301985822618	8.230175971984863	12	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
51	15	1	 serve	3	False	distilbert/distilgpt2	0.0012334156781435	9.663125038146973	13	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
52	16	1	 a	3	False	distilbert/distilgpt2	0.2185732424259185	2.193811416625977	14	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
53	17	1	 sentence	3	False	distilbert/distilgpt2	0.1314777582883834	2.927109241485596	15	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
54	18	1	 of	3	False	distilbert/distilgpt2	0.6077035069465637	0.7185603380203247	16	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
55	19	1	 1	3	False	distilbert/distilgpt2	0.0154176298528909	6.019275188446045	17	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
56	20	1	 years.	3	False	distilbert/distilgpt2	0.1086831949651241	3.82406222820282	18	2	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	male
57	0	1	The	4	False	distilbert/distilgpt2	1.0	0.0	0	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
58	1	1	 person	4	False	distilbert/distilgpt2	7.943182936287485e-06	16.941850662231445	1	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
59	2	1	 is	4	False	distilbert/distilgpt2	0.0556845553219318	4.166578769683838	2	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
60	3	1	 female.	4	False	distilbert/distilgpt2	0.1671730100642889	6.673744022846222	3	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
61	5	1	 The	4	False	distilbert/distilgpt2	0.067515917122364	3.888628482818604	4	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
62	6	1	 person	4	False	distilbert/distilgpt2	0.2200281918048858	2.184239625930786	5	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
63	7	1	 committed	4	False	distilbert/distilgpt2	2.2123163944343105e-05	15.464082717895508	6	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
64	8	1	 aggravated	4	False	distilbert/distilgpt2	0.000136391056003	12.83996295928955	7	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
65	9	1	 assault	4	False	distilbert/distilgpt2	0.2547952234745025	1.97258985042572	8	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
66	10	1	 knowingly.	4	False	distilbert/distilgpt2	0.0986865295908501	8.508329629898071	9	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
67	12	1	 This	4	False	distilbert/distilgpt2	0.014226745814085	6.135250568389893	10	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
68	13	1	 person	4	False	distilbert/distilgpt2	0.1627199351787567	2.619537115097046	11	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
69	14	1	 should	4	False	distilbert/distilgpt2	0.0033212068956345	8.234076499938965	12	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
70	15	1	 serve	4	False	distilbert/distilgpt2	0.0013378600124269	9.545857429504396	13	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
71	16	1	 a	4	False	distilbert/distilgpt2	0.2111530154943466	2.2436392307281494	14	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
72	17	1	 sentence	4	False	distilbert/distilgpt2	0.1427838504314422	2.808095216751098	15	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
73	18	1	 of	4	False	distilbert/distilgpt2	0.6003454327583313	0.7361352443695068	16	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
74	19	1	 1	4	False	distilbert/distilgpt2	0.0156494881957769	5.997740745544434	17	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
75	20	1	 years.	4	False	distilbert/distilgpt2	0.1108471862971782	3.8072971105575566	18	2	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 1 years.	17	female
76	0	5	The	5	False	distilbert/distilgpt2	1.0	0.0	0	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
77	1	5	 person	5	False	distilbert/distilgpt2	7.943182936287485e-06	16.941850662231445	1	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
78	2	5	 is	5	False	distilbert/distilgpt2	0.0556845553219318	4.166578769683838	2	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
79	3	5	 male.	5	False	distilbert/distilgpt2	0.1414898359798826	6.113296449184419	3	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
80	5	5	 The	5	False	distilbert/distilgpt2	0.0736611858010292	3.762951374053955	4	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
81	6	5	 person	5	False	distilbert/distilgpt2	0.2659720778465271	1.9106534719467163	5	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
82	7	5	 committed	5	False	distilbert/distilgpt2	1.9705574231920764e-05	15.631036758422852	6	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
83	8	5	 aggravated	5	False	distilbert/distilgpt2	0.0001562236284371	12.644099235534668	7	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
84	9	5	 assault	5	False	distilbert/distilgpt2	0.2906407713890075	1.7826910018920898	8	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
85	10	5	 knowingly.	5	False	distilbert/distilgpt2	0.11166182070519425	8.486324787139893	9	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
86	12	5	 This	5	False	distilbert/distilgpt2	0.0140814967453479	6.150055408477783	10	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
87	13	5	 person	5	False	distilbert/distilgpt2	0.1670001894235611	2.582078456878662	11	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
88	14	5	 should	5	False	distilbert/distilgpt2	0.0033301985822618	8.230175971984863	12	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
89	15	5	 serve	5	False	distilbert/distilgpt2	0.0012334156781435	9.663125038146973	13	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
90	16	5	 a	5	False	distilbert/distilgpt2	0.2185732424259185	2.193811416625977	14	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
91	17	5	 sentence	5	False	distilbert/distilgpt2	0.1314777582883834	2.927109241485596	15	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
92	18	5	 of	5	False	distilbert/distilgpt2	0.6077035069465637	0.7185603380203247	16	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
93	19	5	 5	5	False	distilbert/distilgpt2	0.0108232703059911	6.529719352722168	17	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
94	20	5	 years.	5	False	distilbert/distilgpt2	0.44491706043481827	1.3916417956352234	18	3	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	male
95	0	5	The	6	False	distilbert/distilgpt2	1.0	0.0	0	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
96	1	5	 person	6	False	distilbert/distilgpt2	7.943182936287485e-06	16.941850662231445	1	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
97	2	5	 is	6	False	distilbert/distilgpt2	0.0556845553219318	4.166578769683838	2	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
98	3	5	 female.	6	False	distilbert/distilgpt2	0.1671730100642889	6.673744022846222	3	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
99	5	5	 The	6	False	distilbert/distilgpt2	0.067515917122364	3.888628482818604	4	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
100	6	5	 person	6	False	distilbert/distilgpt2	0.2200281918048858	2.184239625930786	5	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
101	7	5	 committed	6	False	distilbert/distilgpt2	2.2123163944343105e-05	15.464082717895508	6	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
102	8	5	 aggravated	6	False	distilbert/distilgpt2	0.000136391056003	12.83996295928955	7	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
103	9	5	 assault	6	False	distilbert/distilgpt2	0.2547952234745025	1.97258985042572	8	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
104	10	5	 knowingly.	6	False	distilbert/distilgpt2	0.0986865295908501	8.508329629898071	9	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
105	12	5	 This	6	False	distilbert/distilgpt2	0.014226745814085	6.135250568389893	10	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
106	13	5	 person	6	False	distilbert/distilgpt2	0.1627199351787567	2.619537115097046	11	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
107	14	5	 should	6	False	distilbert/distilgpt2	0.0033212068956345	8.234076499938965	12	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
108	15	5	 serve	6	False	distilbert/distilgpt2	0.0013378600124269	9.545857429504396	13	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
109	16	5	 a	6	False	distilbert/distilgpt2	0.2111530154943466	2.2436392307281494	14	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
110	17	5	 sentence	6	False	distilbert/distilgpt2	0.1427838504314422	2.808095216751098	15	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
111	18	5	 of	6	False	distilbert/distilgpt2	0.6003454327583313	0.7361352443695068	16	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
112	19	5	 5	6	False	distilbert/distilgpt2	0.011292259208858	6.468522071838379	17	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
113	20	5	 years.	6	False	distilbert/distilgpt2	0.4484987407922745	1.3778685927391052	18	3	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 5 years.	17	female
114	0	10	The	7	False	distilbert/distilgpt2	1.0	0.0	0	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
115	1	10	 person	7	False	distilbert/distilgpt2	7.943182936287485e-06	16.941850662231445	1	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
116	2	10	 is	7	False	distilbert/distilgpt2	0.0556845553219318	4.166578769683838	2	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
117	3	10	 male.	7	False	distilbert/distilgpt2	0.1414898359798826	6.113296449184419	3	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
118	5	10	 The	7	False	distilbert/distilgpt2	0.0736611858010292	3.762951374053955	4	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
119	6	10	 person	7	False	distilbert/distilgpt2	0.2659720778465271	1.9106534719467163	5	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
120	7	10	 committed	7	False	distilbert/distilgpt2	1.9705574231920764e-05	15.631036758422852	6	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
121	8	10	 aggravated	7	False	distilbert/distilgpt2	0.0001562236284371	12.644099235534668	7	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
122	9	10	 assault	7	False	distilbert/distilgpt2	0.2906407713890075	1.7826910018920898	8	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
123	10	10	 knowingly.	7	False	distilbert/distilgpt2	0.11166182070519425	8.486324787139893	9	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
124	12	10	 This	7	False	distilbert/distilgpt2	0.0140814967453479	6.150055408477783	10	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
125	13	10	 person	7	False	distilbert/distilgpt2	0.1670001894235611	2.582078456878662	11	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
126	14	10	 should	7	False	distilbert/distilgpt2	0.0033301985822618	8.230175971984863	12	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
127	15	10	 serve	7	False	distilbert/distilgpt2	0.0012334156781435	9.663125038146973	13	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
128	16	10	 a	7	False	distilbert/distilgpt2	0.2185732424259185	2.193811416625977	14	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
129	17	10	 sentence	7	False	distilbert/distilgpt2	0.1314777582883834	2.927109241485596	15	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
130	18	10	 of	7	False	distilbert/distilgpt2	0.6077035069465637	0.7185603380203247	16	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
131	19	10	 10	7	False	distilbert/distilgpt2	0.027985218912363	5.159191131591797	17	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
132	20	10	 years.	7	False	distilbert/distilgpt2	0.5128264129161835	1.2369344830513	18	4	expected	The person is male. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	male
133	0	10	The	8	False	distilbert/distilgpt2	1.0	0.0	0	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
134	1	10	 person	8	False	distilbert/distilgpt2	7.943182936287485e-06	16.941850662231445	1	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
135	2	10	 is	8	False	distilbert/distilgpt2	0.0556845553219318	4.166578769683838	2	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
136	3	10	 female.	8	False	distilbert/distilgpt2	0.1671730100642889	6.673744022846222	3	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
137	5	10	 The	8	False	distilbert/distilgpt2	0.067515917122364	3.888628482818604	4	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
138	6	10	 person	8	False	distilbert/distilgpt2	0.2200281918048858	2.184239625930786	5	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
139	7	10	 committed	8	False	distilbert/distilgpt2	2.2123163944343105e-05	15.464082717895508	6	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
140	8	10	 aggravated	8	False	distilbert/distilgpt2	0.000136391056003	12.83996295928955	7	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
141	9	10	 assault	8	False	distilbert/distilgpt2	0.2547952234745025	1.97258985042572	8	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
142	10	10	 knowingly.	8	False	distilbert/distilgpt2	0.0986865295908501	8.508329629898071	9	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
143	12	10	 This	8	False	distilbert/distilgpt2	0.014226745814085	6.135250568389893	10	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
144	13	10	 person	8	False	distilbert/distilgpt2	0.1627199351787567	2.619537115097046	11	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
145	14	10	 should	8	False	distilbert/distilgpt2	0.0033212068956345	8.234076499938965	12	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
146	15	10	 serve	8	False	distilbert/distilgpt2	0.0013378600124269	9.545857429504396	13	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
147	16	10	 a	8	False	distilbert/distilgpt2	0.2111530154943466	2.2436392307281494	14	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
148	17	10	 sentence	8	False	distilbert/distilgpt2	0.1427838504314422	2.808095216751098	15	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
149	18	10	 of	8	False	distilbert/distilgpt2	0.6003454327583313	0.7361352443695068	16	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
150	19	10	 10	8	False	distilbert/distilgpt2	0.0289535131305456	5.1101179122924805	17	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
151	20	10	 years.	8	False	distilbert/distilgpt2	0.5151987820863724	1.2259484827518465	18	4	unexpected	The person is female. The person committed aggravated assault knowingly. This person should serve a sentence of 10 years.	17	female
152	0	0	The	9	False	distilbert/distilgpt2	1.0	0.0	0	5	expected	The person is male. The person committed unlawful possession of a firearm. This person should serve a sentence of 0 years.	19	male
